Time,A_x,A_y,A_z,B_x,B_y,B_z,C_x,C_y,C_z,Magnet_21_x,Magnet_21_y,Magnet_21_z,Magnet_22_x,Magnet_22_y,Magnet_22_z,Magnet_23_x,Magnet_23_y,Magnet_23_z,Magnet_24_x,Magnet_24_y,Magnet_24_z,Magnet_28_x,Magnet_28_y,Magnet_28_z,Magnet_29_x,Magnet_29_y,Magnet_29_z,Magnet_30_x,Magnet_30_y,Magnet_30_z,Magnet_31_x,Magnet_31_y,Magnet_31_z,Magnet_32_x,Magnet_32_y,Magnet_32_z,out_x,out_y,out_z,
4.5349,-0.0148935,-0.999889,-4.5873e-07,0.201074,-0.979576,-1.31849e-05,-0.0186583,0.999826,-1.20392e-06,0.999797,-0.0201236,0.000268702,0.99873,-0.0503884,-0.000113511,0.995417,0.095632,0.000383604,0.998768,0.0496309,0.000158876,0.289051,0.957314,-0.000294289,0.149726,0.988727,-0.000605144,0.175492,-0.984479,0.00168102,0.293575,0.955924,-0.00484058,0.2916,-0.956523,0.00580571,0.301833,0.953336,-0.00684538,
4.545,-0.0148928,-0.999889,-4.98271e-07,0.201053,-0.97958,-1.36194e-05,-0.0186576,0.999826,-1.70475e-06,0.99979,-0.0205037,0.000343712,0.998736,-0.0502676,-0.000107753,0.995465,0.0951306,0.000414405,0.998777,0.049432,0.000156397,0.288746,0.957406,-0.000235324,0.149189,0.988809,-0.000476143,0.174115,-0.984724,0.00143429,0.288852,0.957362,-0.00464792,0.286023,-0.958207,0.00555514,0.295615,0.955286,-0.00640443,
4.5551,-0.0148924,-0.999889,-1.50543e-07,0.201035,-0.979584,-1.94806e-05,-0.0186574,0.999826,-2.19962e-06,0.999781,-0.0209096,0.000317142,0.998742,-0.0501475,-0.000116052,0.995516,0.0945924,0.00044089,0.998787,0.0492361,0.000153939,0.288515,0.957475,-0.000155287,0.148776,0.988871,-0.000363814,0.172939,-0.984932,0.00126186,0.284262,0.958736,-0.0045436,0.280621,-0.959803,0.00541393,0.289721,0.957092,-0.00612902,
4.5652,-0.0148922,-0.999889,4.92106e-07,0.201026,-0.979586,-2.90702e-05,-0.0186575,0.999826,-2.56452e-06,0.999775,-0.021222,0.000201176,0.998749,-0.050011,-0.00013577,0.995569,0.0940281,0.000455234,0.998797,0.0490435,0.000152192,0.28837,0.957519,-6.99017e-05,0.148463,0.988918,-0.000282994,0.171881,-0.985117,0.00118313,0.279715,0.960072,-0.00453356,0.275284,-0.961348,0.00539192,0.283977,0.958812,-0.00605148,
4.5753,-0.0148921,-0.999889,1.31356e-06,0.201029,-0.979585,-3.97945e-05,-0.0186579,0.999826,-2.70791e-06,0.999772,-0.0213497,2.67013e-05,0.998757,-0.0498457,-0.000161363,0.995623,0.0934561,0.000453001,0.998806,0.0488535,0.000151529,0.288305,0.957539,2.55757e-06,0.148213,0.988955,-0.000245433,0.170847,-0.985297,0.00120461,0.275123,0.961398,-0.00460894,0.269897,-0.962873,0.00548229,0.278192,0.960506,-0.00617326,
4.5854,-0.0148919,-0.999889,2.18541e-06,0.201044,-0.979582,-4.88815e-05,-0.0186584,0.999826,-2.5927e-06,0.999774,-0.021247,-0.000164312,0.998767,-0.0496475,-0.000185911,0.995676,0.0928977,0.000434189,0.998815,0.0486652,0.000151818,0.288296,0.957541,4.55568e-05,0.147977,0.988991,-0.000257859,0.169741,-0.985488,0.00131936,0.270413,0.962733,-0.00474924,0.264363,-0.964407,0.00566367,0.27219,0.962222,-0.00646543,
4.5955,-0.0148918,-0.999889,2.97486e-06,0.201067,-0.979578,-5.40986e-05,-0.0186587,0.999826,-2.24535e-06,0.999781,-0.0209222,-0.000328556,0.998778,-0.0494209,-0.000202954,0.995725,0.0923709,0.000403125,0.998824,0.0484776,0.000152447,0.288305,0.957538,4.82095e-05,0.147704,0.989032,-0.000320538,0.168483,-0.985703,0.00150833,0.265537,0.964088,-0.00492703,0.258608,-0.965964,0.00590378,0.265833,0.963995,-0.00687406,
4.6056,-0.0148916,-0.999889,3.55441e-06,0.201093,-0.979572,-5.42853e-05,-0.0186587,0.999826,-1.74956e-06,0.999791,-0.0204322,-0.000431046,0.99879,-0.0491777,-0.000208126,0.995769,0.0918866,0.00036726,0.998833,0.0482904,0.000152574,0.288292,0.957543,7.88637e-06,0.147344,0.989085,-0.000426666,0.167016,-0.985953,0.00174331,0.260473,0.965467,-0.00511308,0.252595,-0.967553,0.00616431,0.259042,0.965838,-0.00732934,
4.6157,-0.0148916,-0.999889,3.81786e-06,0.201117,-0.979567,-4.95769e-05,-0.0186582,0.999826,-1.22589e-06,0.999803,-0.0198677,-0.000452518,0.998802,-0.0489336,-0.00020018,0.99581,0.0914452,0.000335169,0.998842,0.0481041,0.00015149,0.288214,0.957566,-6.9062e-05,0.146859,0.989157,-0.000562783,0.165311,-0.98624,0.00199099,0.25523,0.966866,-0.00528089,0.246322,-0.969167,0.00640618,0.251811,0.967745,-0.00775702,
4.6258,-0.0148918,-0.999889,3.70186e-06,0.201134,-0.979564,-4.12884e-05,-0.0186574,0.999826,-8.02062e-07,0.999813,-0.0193305,-0.000393009,0.998813,-0.0487042,-0.000181157,0.995847,0.0910367,0.000314302,0.998851,0.0479199,0.000148948,0.288043,0.957618,-0.000168594,0.146226,0.989251,-0.000710307,0.163374,-0.986562,0.0022178,0.249835,0.968273,-0.00540999,0.239828,-0.970793,0.00659487,0.244199,0.969691,-0.00809021,
4.6359,-0.0148921,-0.999889,3.2076e-06,0.20114,-0.979563,-3.15157e-05,-0.0186563,0.999826,-5.81068e-07,0.999821,-0.0189105,-0.000270907,0.998823,-0.0485011,-0.000155711,0.995883,0.0906441,0.000309046,0.99886,0.0477391,0.000145313,0.287766,0.957701,-0.000271941,0.145445,0.989366,-0.000848053,0.161241,-0.986912,0.00239441,0.244334,0.969676,-0.00548756,0.233176,-0.972411,0.00670488,0.236324,0.971639,-0.00827963,
4.646,-0.0148924,-0.999889,2.41356e-06,0.201135,-0.979563,-2.25775e-05,-0.018655,0.999826,-6.15117e-07,0.999826,-0.0186655,-0.000117867,0.998831,-0.0483294,-0.000129817,0.995919,0.0902471,0.000319625,0.998868,0.0475622,0.000141456,0.287392,0.957813,-0.00035954,0.144535,0.989499,-0.000955411,0.158973,-0.98728,0.0024996,0.238781,0.971058,-0.00550862,0.226453,-0.973999,0.00672308,0.228338,0.973547,-0.00830083,
4.6561,-0.0148926,-0.999889,1.47124e-06,0.201122,-0.979566,-1.64489e-05,-0.0186538,0.999826,-8.92005e-07,0.999827,-0.0186096,2.91161e-05,0.998838,-0.0481865,-0.000109236,0.995957,0.0898282,0.000342094,0.998877,0.0473886,0.000138432,0.286946,0.957947,-0.000415053,0.143538,0.989644,-0.00101568,0.156645,-0.987652,0.00252268,0.23323,0.972406,-0.00547519,0.219751,-0.975533,0.00665012,0.220404,0.975375,-0.00815707,
4.6662,-0.0148923,-0.999889,5.80141e-07,0.201104,-0.97957,-1.4324e-05,-0.018653,0.999826,-1.33763e-06,0.999825,-0.0187126,0.00013653,0.998844,-0.0480639,-9.81416e-05,0.995998,0.0893768,0.000369427,0.998885,0.047217,0.000137056,0.286467,0.95809,-0.0004286,0.142508,0.989793,-0.00101898,0.154338,-0.988015,0.00246435,0.227729,0.97371,-0.00539487,0.213152,-0.976997,0.00649989,0.212669,0.977092,-0.00787766,
4.6763,-0.0148916,-0.999889,-5.46929e-08,0.201086,-0.979574,-1.64004e-05,-0.0186525,0.999826,-1.83431e-06,0.999821,-0.0189096,0.000181996,0.99885,-0.0479489,-9.82439e-05,0.996041,0.0888922,0.000393404,0.998893,0.0470452,0.00013756,0.285999,0.95823,-0.000398558,0.141506,0.989937,-0.000964152,0.152125,-0.988358,0.00233589,0.222319,0.97496,-0.00527937,0.206724,-0.978379,0.00629703,0.205242,0.978682,-0.00751205,
4.6864,-0.0148904,-0.999889,-2.73235e-07,0.201072,-0.979576,-2.19126e-05,-0.0186525,0.999826,-2.25054e-06,0.999817,-0.0191175,0.00015898,0.998856,-0.0478284,-0.000108578,0.996086,0.0883835,0.000406786,0.998901,0.0468714,0.000139466,0.285583,0.958354,-0.000331597,0.140588,0.990068,-0.000859273,0.150064,-0.988674,0.00215702,0.217027,0.976152,-0.00514307,0.200501,-0.979675,0.00607281,0.198177,0.98014,-0.00712093,
4.6965,-0.0148891,-0.999889,-5.48685e-09,0.201066,-0.979578,-2.93854e-05,-0.0186528,0.999826,-2.47472e-06,0.999815,-0.0192565,7.75635e-05,0.998862,-0.0476919,-0.000125946,0.996132,0.0878671,0.000405198,0.998909,0.046695,0.00014174,0.285251,0.958453,-0.000241048,0.139799,0.99018,-0.000720518,0.148192,-0.988957,0.00195285,0.211865,0.977286,-0.0050018,0.19449,-0.980887,0.0058601,0.191467,0.981476,-0.00676572,
4.7066,-0.0148877,-0.999889,7.0258e-07,0.201069,-0.979577,-3.70256e-05,-0.0186533,0.999826,-2.44428e-06,0.999814,-0.0192682,-3.87661e-05,0.99887,-0.0475332,-0.000145845,0.996177,0.0873626,0.000388244,0.998918,0.0465166,0.000143173,0.285016,0.958523,-0.000144012,0.139162,0.990269,-0.000569597,0.146517,-0.989207,0.00175041,0.20683,0.978365,-0.0048716,0.188663,-0.982025,0.00568833,0.18505,0.982708,-0.00649859,
4.7167,-0.0148867,-0.999889,1.69174e-06,0.201079,-0.979575,-4.31499e-05,-0.0186537,0.999826,-2.16234e-06,0.999817,-0.0191291,-0.000159409,0.998878,-0.047352,-0.000163602,0.996218,0.0868872,0.000359543,0.998926,0.0463382,0.000142847,0.284877,0.958564,-5.78937e-05,0.138677,0.990338,-0.000430142,0.145025,-0.989427,0.0015753,0.201905,0.979394,-0.00476735,0.182968,-0.983103,0.00557912,0.178821,0.983861,-0.00635448,
4.7268,-0.0148863,-0.999889,2.72319e-06,0.201095,-0.979572,-4.65504e-05,-0.0186538,0.999826,-1.69751e-06,0.999822,-0.0188539,-0.000254393,0.998888,-0.0471534,-0.000175436,0.996256,0.0864516,0.000325721,0.998934,0.0461623,0.000140486,0.284812,0.958583,2.90316e-06,0.138319,0.990388,-0.000323719,0.143677,-0.989624,0.00144875,0.197057,0.980381,-0.00470115,0.177336,-0.984135,0.00554348,0.172652,0.984963,-0.00634637,
4.7369,-0.0148866,-0.999889,3.53658e-06,0.201113,-0.979568,-4.67217e-05,-0.0186535,0.999826,-1.16641e-06,0.999829,-0.0184903,-0.00030164,0.998897,-0.0469456,-0.000179205,0.99629,0.086057,0.000294621,0.998942,0.0459911,0.000136578,0.284792,0.958589,2.94646e-05,0.138045,0.990426,-0.000266209,0.142419,-0.989805,0.00138543,0.192247,0.981335,-0.00468078,0.171694,-0.985135,0.00558072,0.166414,0.986035,-0.00646458,
4.747,-0.0148875,-0.999889,3.91811e-06,0.20113,-0.979565,-4.39108e-05,-0.0186528,0.999826,-7.03409e-07,0.999836,-0.0181052,-0.000292,0.998907,-0.0467387,-0.000174701,0.996321,0.0856954,0.000273225,0.998949,0.0458257,0.000132189,0.28478,0.958593,1.96036e-05,0.137799,0.99046,-0.000265243,0.141187,-0.989982,0.00139196,0.187426,0.982267,-0.00470825,0.165973,-0.986114,0.00567937,0.159998,0.987095,-0.00667974,
4.7571,-0.0148887,-0.999889,3.76004e-06,0.201142,-0.979562,-3.89952e-05,-0.0186517,0.999826,-4.25372e-07,0.999842,-0.0177676,-0.000230899,0.998916,-0.0465417,-0.000163491,0.996351,0.0853513,0.000265855,0.998957,0.0456655,0.00012856,0.284739,0.958605,-2.22903e-05,0.137523,0.990499,-0.000319144,0.139912,-0.990163,0.00146639,0.18255,0.983185,-0.00477905,0.160123,-0.98708,0.00581957,0.153331,0.98815,-0.0069489,
4.7672,-0.0148897,-0.999889,3.09398e-06,0.201148,-0.979561,-3.32299e-05,-0.0186504,0.999826,-4.00766e-07,0.999846,-0.0175309,-0.000136315,0.998925,-0.0463607,-0.000148379,0.99638,0.0850064,0.000273109,0.998964,0.0455083,0.000126635,0.284643,0.958634,-8.66293e-05,0.137164,0.990548,-0.000417538,0.138534,-0.990356,0.00159836,0.177581,0.984094,-0.00488236,0.154116,-0.988035,0.00597668,0.146386,0.989201,-0.0072235,
4.7773,-0.0148904,-0.999889,2.08704e-06,0.201147,-0.979561,-2.79313e-05,-0.0186492,0.999826,-6.31424e-07,0.999848,-0.0174205,-3.37101e-05,0.998932,-0.0461982,-0.00013267,0.996411,0.084644,0.000291808,0.998971,0.0453515,0.000126711,0.284473,0.958684,-0.000160845,0.136687,0.990614,-0.000543448,0.137007,-0.990569,0.00177023,0.172494,0.984998,-0.00500235,0.147947,-0.988976,0.00612524,0.139183,0.990239,-0.00745769,
4.7874,-0.0148903,-0.999889,1.00036e-06,0.201141,-0.979562,-2.41741e-05,-0.0186483,0.999826,-1.05196e-06,0.999848,-0.0174288,5.07064e-05,0.998939,-0.0460527,-0.000119409,0.996444,0.0842534,0.000315951,0.998978,0.0451925,0.000128335,0.284228,0.958757,-0.000231927,0.136073,0.990699,-0.000676409,0.135302,-0.990802,0.00195897,0.167283,0.985896,-0.00512045,0.141638,-0.989899,0.00624279,0.131781,0.99125,-0.00761572,
4.7975,-0.0148894,-0.999889,1.20273e-07,0.201133,-0.979564,-2.2569e-05,-0.0186478,0.999826,-1.54717e-06,0.999847,-0.0175187,9.6628e-05,0.998945,-0.0459193,-0.000110773,0.99648,0.0838325,0.000338378,0.998986,0.0450303,0.0001305,0.283916,0.958849,-0.000288757,0.135329,0.9908,-0.000795981,0.133416,-0.991058,0.00213884,0.161957,0.986784,-0.00521829,0.13523,-0.990794,0.00631297,0.124268,0.992219,-0.00767702,
4.8076,-0.0148879,-0.999889,-3.19067e-07,0.201123,-0.979566,-2.31693e-05,-0.0186477,0.999826,-1.98279e-06,0.999845,-0.0176342,9.45437e-05,0.998951,-0.0457917,-0.000107723,0.996517,0.083388,0.0003527,0.998993,0.0448651,0.000132041,0.283557,0.958955,-0.000323823,0.134479,0.990916,-0.000885004,0.13137,-0.991331,0.00228467,0.156548,0.987656,-0.00528074,0.128775,-0.991654,0.0063275,0.116743,0.993133,-0.00763848,
4.8177,-0.0148861,-0.999889,-2.00125e-07,0.201116,-0.979567,-2.55163e-05,-0.018648,0.999826,-2.24152e-06,0.999843,-0.0177159,4.7688e-05,0.998957,-0.045663,-0.000109954,0.996555,0.082933,0.000354944,0.999,0.044699,0.000132078,0.283174,0.959069,-0.000334054,0.13356,0.99104,-0.000932034,0.129209,-0.991615,0.00237533,0.151094,0.988505,-0.00529843,0.12233,-0.99247,0.00628687,0.109298,0.993981,-0.00751357,
4.8278,-0.0148844,-0.999889,4.44703e-07,0.201112,-0.979568,-2.88045e-05,-0.0186484,0.999826,-2.25441e-06,0.999843,-0.0177165,-2.93458e-05,0.998963,-0.0455278,-0.000116124,0.996592,0.0824835,0.0003445,0.999008,0.0445345,0.000130341,0.282792,0.959181,-0.000320746,0.13262,0.991166,-0.000932648,0.126992,-0.991901,0.00239703,0.145644,0.989323,-0.00526925,0.115946,-0.993236,0.00619977,0.102005,0.994757,-0.00732874,
4.8379,-0.0148833,-0.999889,1.44068e-06,0.201112,-0.979568,-3.21159e-05,-0.0186488,0.999826,-2.01914e-06,0.999845,-0.017612,-0.000114858,0.99897,-0.0453829,-0.000124266,0.996628,0.0820541,0.000324116,0.999015,0.0443739,0.000127239,0.282435,0.959286,-0.000288719,0.131706,0.991288,-0.000889511,0.124791,-0.99218,0.00234577,0.140242,0.990104,-0.0051986,0.109663,-0.99395,0.00608131,0.0949061,0.995461,-0.00711791,
4.848,-0.0148829,-0.999889,2.51767e-06,0.201116,-0.979567,-3.46592e-05,-0.018649,0.999826,-1.60014e-06,0.999848,-0.0174071,-0.000185961,0.998977,-0.0452278,-0.000132284,0.996661,0.081654,0.000298998,0.999022,0.0442185,0.000123671,0.282117,0.95938,-0.000244974,0.130856,0.991401,-0.000811356,0.122674,-0.992445,0.00222846,0.134924,0.990843,-0.00509821,0.103503,-0.994611,0.00595046,0.0880077,0.996096,-0.00691622,
4.8581,-0.0148834,-0.999889,3.38373e-06,0.201122,-0.979566,-3.59532e-05,-0.0186487,0.999826,-1.11049e-06,0.999853,-0.0171331,-0.000224579,0.998984,-0.0450644,-0.000138412,0.996691,0.0812851,0.000275275,0.999029,0.0440679,0.000120656,0.281847,0.959459,-0.000197208,0.1301,0.991501,-0.000711192,0.120698,-0.992687,0.00206238,0.129711,0.991539,-0.00498409,0.097469,-0.995222,0.00582698,0.0812841,0.996668,-0.00675407,
4.8682,-0.0148845,-0.999889,3.80533e-06,0.201128,-0.979565,-3.591e-05,-0.018648,0.999826,-6.80522e-07,0.999858,-0.0168377,-0.000221957,0.998992,-0.0448966,-0.000141539,0.996719,0.0809419,0.000258292,0.999035,0.0439206,0.00011894,0.281627,0.959524,-0.000152473,0.129451,0.991586,-0.000604123,0.118898,-0.992905,0.00187275,0.124607,0.992194,-0.00487367,0.0915435,-0.995785,0.0057284,0.0746842,0.997185,-0.00665255,
4.8783,-0.0148859,-0.999889,3.67158e-06,0.201134,-0.979564,-3.48058e-05,-0.0186469,0.999826,-4.22017e-07,0.999863,-0.0165725,-0.000180554,0.998999,-0.0447287,-0.000141362,0.996745,0.0806134,0.000251205,0.999041,0.0437742,0.000118734,0.281449,0.959576,-0.000116224,0.128908,0.991656,-0.000505153,0.117283,-0.993097,0.00168896,0.119601,0.992811,-0.00478302,0.0856947,-0.996305,0.00566743,0.0681423,0.997654,-0.00662094,
4.8884,-0.0148871,-0.999889,3.02445e-06,0.201138,-0.979563,-3.31566e-05,-0.0186457,0.999826,-3.97729e-07,0.999866,-0.0163792,-0.000112912,0.999006,-0.0445647,-0.000138339,0.996772,0.0802864,0.000254248,0.999048,0.0436266,0.000119667,0.281304,0.959619,-9.18501e-05,0.128454,0.991715,-0.000427266,0.115833,-0.993267,0.00153971,0.114664,0.993393,-0.00472438,0.079881,-0.996788,0.0056502,0.0615904,0.998079,-0.00665633,
4.8985,-0.0148877,-0.999889,2.04645e-06,0.20114,-0.979562,-3.15419e-05,-0.0186446,0.999826,-6.04817e-07,0.999867,-0.0162785,-3.79142e-05,0.999013,-0.0444076,-0.000133488,0.996799,0.0799497,0.000264864,0.999054,0.0434766,0.00012098,0.281179,0.959655,-8.06712e-05,0.128062,0.991766,-0.000379971,0.114501,-0.993422,0.00144824,0.109763,0.993947,-0.0047045,0.074058,-0.997238,0.00567562,0.0549691,0.998465,-0.00674543,
4.9086,-0.0148875,-0.999889,1.00905e-06,0.20114,-0.979562,-3.04301e-05,-0.0186438,0.999826,-9.76685e-07,0.999868,-0.0162663,2.44969e-05,0.99902,-0.0442581,-0.000128078,0.996827,0.0795965,0.000278607,0.999061,0.0433244,0.000121842,0.281058,0.959691,-8.2272e-05,0.127699,0.991813,-0.000368384,0.113222,-0.993569,0.00142833,0.104856,0.994476,-0.00472394,0.0681864,-0.997656,0.00573598,0.0482368,0.998812,-0.00686782,
4.9187,-0.0148865,-0.999889,1.96693e-07,0.201139,-0.979563,-3.0056e-05,-0.0186434,0.999826,-1.4026e-06,0.999867,-0.0163153,5.86686e-05,0.999026,-0.0441156,-0.000123306,0.996857,0.0792261,0.000290532,0.999068,0.0431712,0.000121677,0.28093,0.959728,-9.50067e-05,0.127327,0.991861,-0.000392853,0.111924,-0.993716,0.00148198,0.0999067,0.994985,-0.00477737,0.0622372,-0.998044,0.00581859,0.0413736,0.999119,-0.00700005,
4.9288,-0.0148849,-0.999889,-1.72208e-07,0.201139,-0.979563,-3.03795e-05,-0.0186433,0.999826,-1.75946e-06,0.999866,-0.0163838,5.72234e-05,0.999033,-0.0439777,-0.000120015,0.996887,0.0788438,0.00029665,0.999074,0.0430189,0.000120358,0.280784,0.959771,-0.0001165,0.126913,0.991914,-0.000449104,0.110539,-0.993871,0.00159907,0.0948875,0.995476,-0.00485463,0.0561961,-0.998402,0.00590815,0.0343829,0.999383,-0.00711977,
4.9389,-0.0148831,-0.999889,-4.97102e-09,0.201139,-0.979563,-3.11302e-05,-0.0186436,0.999826,-1.94659e-06,0.999865,-0.0164271,2.26591e-05,0.999038,-0.0438417,-0.000118522,0.996917,0.0784588,0.000295011,0.999081,0.0428691,0.000118209,0.28061,0.959822,-0.000144025,0.126428,0.991976,-0.000528845,0.109013,-0.994039,0.00175929,0.0897812,0.995949,-0.00494258,0.0500646,-0.998728,0.00598949,0.0272878,0.999602,-0.00720917,
4.949,-0.0148816,-0.999889,6.41389e-07,0.20114,-0.979563,-3.1917e-05,-0.018644,0.999826,-1.9138e-06,0.999865,-0.01641,-3.37807e-05,0.999044,-0.0437046,-0.000118597,0.996947,0.0780807,0.000286141,0.999087,0.0427228,0.000115833,0.280406,0.959882,-0.000174709,0.125856,0.992048,-0.000620798,0.107318,-0.994223,0.00193573,0.084585,0.996404,-0.00502713,0.0438584,-0.999019,0.00605007,0.0201254,0.999771,-0.00725731,
4.9591,-0.0148807,-0.999889,1.57829e-06,0.201142,-0.979562,-3.23625e-05,-0.0186443,0.999826,-1.67465e-06,0.999867,-0.0163155,-9.5557e-05,0.999051,-0.0435646,-0.000119569,0.996975,0.0777174,0.000272708,0.999093,0.0425799,0.000113846,0.280167,0.959951,-0.000205602,0.125189,0.992133,-0.000712076,0.105454,-0.994422,0.00209961,0.0793095,0.996837,-0.00509538,0.0376039,-0.999274,0.00608188,0.0129392,0.99989,-0.00726104,
4.9692,-0.0148806,-0.999889,2.54018e-06,0.201144,-0.979562,-3.22228e-05,-0.0186442,0.999826,-1.30132e-06,0.99987,-0.0161485,-0.000145576,0.999057,-0.0434213,-0.000120559,0.997002,0.0773721,0.000258574,0.999099,0.0424396,0.000112637,0.279896,0.96003,-0.000233692,0.124435,0.992227,-0.000789822,0.103446,-0.994633,0.00222515,0.0739768,0.997247,-0.0051375,0.0313324,-0.999491,0.00608232,0.00577152,0.999957,-0.00722457,
4.9793,-0.0148812,-0.999889,3.2599e-06,0.201147,-0.979561,-3.1457e-05,-0.0186438,0.999826,-9.02766e-07,0.999873,-0.0159333,-0.000170871,0.999063,-0.0432756,-0.000120754,0.997028,0.077043,0.00024754,0.999105,0.0423005,0.000112249,0.279598,0.960117,-0.000255968,0.123615,0.99233,-0.00084294,0.101344,-0.994849,0.00229382,0.0686165,0.99763,-0.0051481,0.0250754,-0.999667,0.00605412,-0.00134271,0.999973,-0.00715792,
4.9894,-0.0148824,-0.999889,3.54338e-06,0.201148,-0.979561,-3.02323e-05,-0.0186431,0.999826,-5.92599e-07,0.999877,-0.0157062,-0.000165941,0.999069,-0.0431294,-0.000119665,0.997052,0.0767243,0.000242173,0.999111,0.0421616,0.000112402,0.279282,0.960209,-0.000269623,0.122757,0.992436,-0.000863708,0.0992083,-0.995064,0.00229707,0.063261,0.997984,-0.00512685,0.0188585,-0.999804,0.00600429,-0.00838079,0.99994,-0.00707464,
4.9995,-0.0148837,-0.999889,3.32256e-06,0.201147,-0.979561,-2.88688e-05,-0.018642,0.999826,-4.56085e-07,0.99988,-0.0155044,-0.000133875,0.999076,-0.0429853,-0.000117291,0.997077,0.0764078,0.000243073,0.999117,0.042022,0.000112657,0.278957,0.960304,-0.000272407,0.121897,0.992542,-0.000849026,0.0971039,-0.995272,0.0022373,0.05794,0.998307,-0.00507838,0.012699,-0.999902,0.00594247,-0.0153342,0.999858,-0.00698926,
5.0096,-0.0148847,-0.999889,2.67141e-06,0.201145,-0.979561,-2.79546e-05,-0.018641,0.999826,-5.20889e-07,0.999882,-0.0153611,-7.75729e-05,0.999081,-0.0428629,-9.6012e-05,0.9971,0.0761066,0.000213709,0.999122,0.041893,9.36387e-05,0.278857,0.960333,0.000182266,0.121305,0.992615,-0.000337342,0.0953084,-0.995446,0.00165672,0.0529091,0.998589,-0.00454658,0.00683618,-0.999962,0.0054126,-0.0219814,0.999738,-0.0064462,
5.0197,-0.0148851,-0.999889,1.77609e-06,0.201143,-0.979562,-2.95006e-05,-0.0186405,0.999826,-7.0649e-07,0.999883,-0.0153074,-2.36206e-06,0.999082,-0.0428273,-5.40702e-05,0.997117,0.0758857,0.0001211,0.999126,0.0418118,4.11501e-05,0.27973,0.960078,0.00150458,0.121813,0.992552,0.00111492,0.0945994,-0.995515,7.83632e-05,0.0489508,0.998796,-0.00310201,0.00204099,-0.99999,0.00397459,-0.0275908,0.999607,-0.00498593,
5.0298,-0.014885,-0.999889,8.76864e-07,0.201144,-0.979562,-3.71968e-05,-0.0186408,0.999826,-8.37713e-07,0.999882,-0.0153606,7.81567e-05,0.999079,-0.042906,-3.58309e-05,0.997122,0.0758076,-9.19096e-06,0.999126,0.0418069,-2.36409e-05,0.2823,0.95932,0.00338137,0.124261,0.992244,0.00323231,0.0958322,-0.995395,-0.00230117,0.0468356,0.998902,-0.00105044,-0.000908542,-0.999998,0.0019136,-0.031389,0.999503,-0.00284973,
5.0399,-0.0148843,-0.999889,1.99207e-07,0.201158,-0.979559,-5.45664e-05,-0.0186419,0.999826,-7.34289e-07,0.99988,-0.0155206,0.000153307,0.999073,-0.0430495,-8.2855e-05,0.997116,0.0758979,-0.000145104,0.999123,0.0418775,-7.63757e-05,0.286912,0.957942,0.00541018,0.129141,0.99161,0.0056531,0.0996424,-0.99501,-0.00520262,0.0469652,0.998896,0.00121831,-0.00157764,-0.999999,-0.000398729,-0.0328816,0.999459,-0.000360384,
5.05,-0.0148834,-0.999889,-1.08821e-07,0.201197,-0.979551,-8.2787e-05,-0.0186433,0.999826,-3.00873e-07,0.999876,-0.0157748,0.000215534,0.999069,-0.0431517,-0.000210194,0.997097,0.0761431,-0.000256748,0.999118,0.0419947,-9.83631e-05,0.29349,0.955935,0.00719244,0.136534,0.990603,0.00799453,0.106368,-0.994292,-0.00827769,0.0493313,0.998777,0.00331402,7.21531e-05,-0.999997,-0.00257367,-0.0319106,0.999488,0.00212256,
5.0601,-0.0148827,-0.999889,-1.32801e-08,0.201271,-0.979536,-0.000119298,-0.0186445,0.999826,4.19034e-07,0.99987,-0.0161013,0.000259866,0.999071,-0.0430979,-0.000395126,0.99707,0.0764981,-0.000323433,0.999113,0.0421137,-8.29996e-05,0.301589,0.953401,0.00841707,0.146135,0.989215,0.00991517,0.115991,-0.993188,-0.011136,0.0535604,0.998552,0.00491923,0.00370314,-0.999984,-0.00427235,-0.0286668,0.99958,0.00424998,
5.0702,-0.0148826,-0.999889,4.05126e-07,0.201385,-0.979512,-0.000157771,-0.0186451,0.999826,1.24615e-06,0.999864,-0.0164727,0.000283354,0.999083,-0.0428193,-0.00058324,0.997039,0.0769007,-0.000337454,0.99911,0.0421907,-3.76649e-05,0.310529,0.950522,0.00891627,0.157329,0.987483,0.0111648,0.128107,-0.99167,-0.01339,0.0590225,0.99824,0.00583772,0.0086843,-0.999948,-0.00525991,-0.0236556,0.999704,0.00572951,
